LegislatureNumber,PersonId,MemberCode,MemberChamber,MemberDistrict,MemberParty,MemberIsMajority,MemberIsActive,MemberComment,MemberEMail,MemberPhone,MemberBuilding,MemberRoom
27,Bill Wielechowski:25,WIE,S,J,D,TRUE,TRUE,,Senator.Bill.Wielechowski@akleg.gov,9074652435,CAPITOL,101
27,Bettye Davis:17,DAB,S,K,D,TRUE,TRUE,,Senator.Bettye.Davis@akleg.gov,9074653822,CAPITOL,30
27,Johnny Ellis:15,ELL,S,L,D,TRUE,TRUE,,Senator.Johnny.Ellis@akleg.gov,9074653704,CAPITOL,119
27,Hollis French:23,FRE,S,M,D,TRUE,TRUE,,Senator.Hollis.French@akleg.gov,9074653892,CAPITOL,417
27,Lesil McGuire:22,MCG,S,N,R,TRUE,TRUE,,Senator.Lesil.McGuire@akleg.gov,9074652995,CAPITOL,125
27,Kevin Meyer:22,MEY,S,O,R,TRUE,TRUE,Senate Majority Leader,Senator.Kevin.Meyer@akleg.gov,9074654945,CAPITOL,103
27,Cathy Giessel:27,GIE,S,P,R,FALSE,TRUE,,Senator.Cathy.Giessel@akleg.gov,9074654843,CAPITOL,7
27,Thomas Wagoner:23,WAG,S,Q,R,TRUE,TRUE,,Senator.Thomas.Wagoner@akleg.gov,9074652828,CAPITOL,427
27,Gary Stevens:22,STG,S,R,R,TRUE,TRUE,Senate President,Senator.Gary.Stevens@akleg.gov,9074654925,CAPITOL,111
27,Lyman Hoffman:15,HOF,S,S,D,TRUE,TRUE,,Senator.Lyman.Hoffman@akleg.gov,9074654453,CAPITOL,518
27,Donald Olson:22,OLS,S,T,D,TRUE,TRUE,,Senator.Donald.Olson@akleg.gov,9074653707,CAPITOL,508
28,Doug Isaacson:28,ISN,H,1,R,TRUE,TRUE,,Representative.Doug.Isaacson@akleg.gov,9074654527,CAPITOL,13
28,Tammie Wilson:26,WLT,H,2,R,TRUE,TRUE,,Representative.Tammie.T.Wilson@akleg.gov,9074654797,CAPITOL,412
28,Steve Thompson:27,THP,H,3,R,TRUE,TRUE,,Representative.Steve.Thompson@akleg.gov,9074653004,CAPITOL,500
28,Scott Kawasaki:25,KAW,H,4,D,FALSE,TRUE,,Representative.Scott.Kawasaki@akleg.gov,9074653466,CAPITOL,405
28,Pete Higgins:28,HIG,H,5,R,TRUE,TRUE,,Representative.Pete.Higgins@akleg.gov,9074654976,CAPITOL,424
28,Eric Feige:27,FEI,H,6,R,TRUE,TRUE,,Representative.Eric.Feige@akleg.gov,9074654859,CAPITOL,126
28,Wes Keller:25,KEE,H,7,R,TRUE,TRUE,,Representative.Wes.Keller@akleg.gov,9074652186,CAPITOL,118
28,Shelley Hughes:27,HUS,H,8,R,TRUE,TRUE,,Representative.Shelley.Hughes@akleg.gov,9074653743,CAPITOL,409
28,Lynn Gattis:28,GAT,H,9,R,TRUE,TRUE,,Representative.Lynn.Gattis@akleg.gov,9074654833,CAPITOL,420
28,Mark Neuman:24,NEU,H,10,R,TRUE,TRUE,,Representative.Mark.Neuman@akleg.gov,9074652679,CAPITOL,513
28,Bill Stoltze:23,STZ,H,11,R,TRUE,TRUE,,Representative.Bill.Stoltze@akleg.gov,9074654958,CAPITOL,515
28,Dan Saddler:27,SAD,H,12,R,TRUE,TRUE,,Representative.Dan.Saddler@akleg.gov,9074653783,CAPITOL,104
28,Gabrielle LeDoux:24,LEU,H,13,R,TRUE,TRUE,,Representative.Gabrielle.LeDoux@akleg.gov,9074654998,CAPITOL,416
28,Max Gruenberg:14,GRU,H,14,D,FALSE,TRUE,House Minority Whip,Representative.Max.Gruenberg@akleg.gov,9074654940,CAPITOL,110
28,Andy Josephson:28,JOS,H,15,D,FALSE,TRUE,,Representative.Andy.Josephson@akleg.gov,9074654939,CAPITOL,430
28,Harriet Drummond:28,DRU,H,16,D,FALSE,TRUE,,Representative.Harriet.Drummond@akleg.gov,9074653875,CAPITOL,112
28,Geran Tarr:28,TAR,H,17,D,FALSE,TRUE,,Representative.Geran.Tarr@akleg.gov,9074653424,CAPITOL,114
28,Les Gara:23,GAR,H,18,D,FALSE,TRUE,,Representative.Les.Gara@akleg.gov,9074652647,CAPITOL,400
28,Lindsey Holmes:25,HOL,H,19,R,TRUE,TRUE,,Representative.Lindsey.Holmes@akleg.gov,9074654919,CAPITOL,415
28,Mia Costello:27,COS,H,20,R,TRUE,TRUE,,Representative.Mia.Costello@akleg.gov,9074654968,CAPITOL,501
28,Craig Johnson:25,JHN,H,21,R,TRUE,TRUE,,Representative.Craig.Johnson@akleg.gov,9074654993,CAPITOL,216
28,Chris Tuck:26,TUC,H,22,D,FALSE,TRUE,House Minority Leader,Representative.Chris.Tuck@akleg.gov,9074652095,CAPITOL,404
28,Bob Lynn:23,LYN,H,23,R,TRUE,TRUE,,Representative.Bob.Lynn@akleg.gov,9074654931,CAPITOL,108
28,Charisse Millett:26,MIL,H,24,R,TRUE,TRUE,,Representative.Charisse.Millett@akleg.gov,9074653879,CAPITOL,403
28,Lance Pruitt:27,PRU,H,25,R,TRUE,TRUE,House Majority Leader,Representative.Lance.Pruitt@akleg.gov,9074653438,CAPITOL,204
28,Lora Reinbold:28,REI,H,26,R,TRUE,TRUE,,Representative.Lora.Reinbold@akleg.gov,9074653822,CAPITOL,432
28,Mike Hawker:23,HAW,H,27,R,TRUE,TRUE,,Representative.Mike.Hawker@akleg.gov,9074654949,CAPITOL,502
28,Mike Chenault:22,CHE,H,28,R,TRUE,TRUE,Speaker of the House,Representative.Mike.Chenault@akleg.gov,9074653779,CAPITOL,208
28,Kurt Olson:24,OLL,H,29,R,TRUE,TRUE,,Representative.Kurt.Olson@akleg.gov,9074652693,CAPITOL,24
28,Paul Seaton:23,SAN,H,30,R,TRUE,TRUE,,Representative.Paul.Seaton@akleg.gov,9074652689,CAPITOL,102
28,Cathy Muñoz:26,MUN,H,31,R,TRUE,TRUE,,Representative.Cathy.Engstrom.Munoz@akleg.gov,9074653744,CAPITOL,421
28,Beth Kerttula:21,KER,H,32,D,FALSE,FALSE,"Resigned January 24, 2014",Representative.Beth.Kerttula@akleg.gov,9074654766,CAPIT0L,404
28,Sam Kito:28,KIO,H,32,D,FALSE,TRUE,"Oath taken February 26, 2014",Representative.Sam.Kito.III@akleg.gov,9074654766,CAPITOL,422
28,Peggy Wilson:22,WLS,H,33,R,TRUE,TRUE,House Majority Whip,Representative.Peggy.P.Wilson@akleg.gov,9074653824,CAPITOL,406
28,Jonathan Kreiss-Tomkins:28,KRE,H,34,D,FALSE,TRUE,,Representative.Jonathan.Kreiss-Tomkins@akleg.gov,9074653732,CAPITOL,426
28,Alan Austerman:19,AUS,H,35,R,TRUE,TRUE,,Representative.Alan.Austerman@akleg.gov,9074652487,CAPITOL,505
28,Bryce Edgmon:25,EDG,H,36,D,TRUE,TRUE,,Representative.Bryce.Edgmon@akleg.gov,9074654451,CAPITOL,410
28,Bob Herron:26,HEO,H,37,D,TRUE,TRUE,,Representative.Bob.Herron@akleg.gov,9074654942,CAPITOL,411
28,David Guttenberg:23,GTT,H,38,D,FALSE,TRUE,"Oath taken January 22, 2013",Representative.David.Guttenberg@akleg.gov,9074654457,CAPITOL,418
28,Neal Foster:26,FON,H,39,D,TRUE,TRUE,,Representative.Neal.Foster@akleg.gov,9074653789,CAPITOL,434
28,Benjamin Nageak:28,NAG,H,40,D,TRUE,TRUE,,Representative.Benjamin.Nageak@akleg.gov,9074653473,CAPITOL,428
28,John Coghill:16,CGL,S,A,R,TRUE,TRUE,Senate Majority Leader,Senator.John.Coghill@akleg.gov,9074653719,CAPITOL,119
28,Pete Kelly:19,KEP,S,B,R,TRUE,TRUE,,Senator.Pete.Kelly@akleg.gov,9074653709,CAPITOL,516
28,Click Bishop:28,BIS,S,C,R,TRUE,TRUE,,Senator.Click.Bishop@akleg.gov,9074652327,CAPITOL,115
28,Mike Dunleavy:28,DNL,S,D,R,TRUE,TRUE,,Senator.Mike.Dunleavy@akleg.gov,9074656600,CAPITOL,510
28,Charlie Huggins:23,HUG,S,E,R,TRUE,TRUE,Senate President,Senator.Charlie.Huggins@akleg.gov,9074653878,CAPITOL,111
28,Fred Dyson:20,DYS,S,F,R,TRUE,TRUE,,Senator.Fred.Dyson@akleg.gov,9074652199,CAPITOL,121
28,Bill Wielechowski:25,WIE,S,G,D,FALSE,TRUE,,Senator.Bill.Wielechowski@akleg.gov,9074652435,CAPITOL,419
28,Berta Gardner:24,GAN,S,H,D,FALSE,TRUE,,Senator.Berta.Gardner@akleg.gov,9074654930,CAPITOL,417
28,Johnny Ellis:15,ELL,S,I,D,FALSE,TRUE,Senate Minority Leader (2013),Senator.Johnny.Ellis@akleg.gov,9074653704,CAPITOL,7
28,Hollis French:23,FRE,S,J,D,FALSE,TRUE,Senate Minority Leader (2014),Senator.Hollis.French@akleg.gov,9074653892,CAPITOL,504
28,Lesil McGuire:22,MCG,S,K,R,TRUE,TRUE,,Senator.Lesil.McGuire@akleg.gov,9074652995,CAPITOL,103
28,Kevin Meyer:22,MEY,S,L,R,TRUE,TRUE,,Senator.Kevin.Meyer@akleg.gov,9074654945,CAPITOL,518
28,Anna Fairclough:25,FAI,S,M,R,TRUE,TRUE,,Senator.Anna.Fairclough@akleg.gov,9074653777,CAPITOL,514
28,Cathy Giessel:27,GIE,S,N,R,TRUE,TRUE,,Senator.Cathy.Giessel@akleg.gov,9074654843,CAPITOL,427
28,Peter Micciche:28,MHE,S,O,R,TRUE,TRUE,,Senator.Peter.Micciche@akleg.gov,9074652828,CAPITOL,125
28,Dennis Egan:26,EGA,S,P,D,TRUE,TRUE,,Senator.Dennis.Egan@akleg.gov,9074654947,CAPITOL,9
28,Bert Stedman:23,SMN,S,Q,R,TRUE,TRUE,,Senator.Bert.Stedman@akleg.gov,9074653873,CAPITOL,30
28,Gary Stevens:22,STG,S,R,R,TRUE,TRUE,,Senator.Gary.Stevens@akleg.gov,9074654925,CAPITOL,423
28,Lyman Hoffman:15,HOF,S,S,D,TRUE,TRUE,,Senator.Lyman.Hoffman@akleg.gov,9074654453,CAPITOL,11
28,Donald Olson:22,OLS,S,T,D,TRUE,TRUE,,Senator.Donald.Olson@akleg.gov,9074653707,CAPITOL,508
29,Scott Kawasaki:25,KAW,H,1,D,FALSE,TRUE,,Representative.Scott.Kawasaki@akleg.gov,9074653466,CAPITOL,418
29,Steve Thompson:27,THP,H,2,R,TRUE,TRUE,,Representative.Steve.Thompson@akleg.gov,9074653004,CAPITOL,515
29,Tammie Wilson:26,WLT,H,3,R,TRUE,TRUE,,Representative.Tammie.Wilson@akleg.gov,9074654797,CAPITOL,412
29,David Guttenberg:23,GTT,H,4,D,FALSE,TRUE,,Representative.David.Guttenberg@akleg.gov,9074654457,CAPITOL,415
29,Adam Wool:29,WOO,H,5,D,FALSE,TRUE,,Representative.Adam.Wool@akleg.gov,9074654976,CAPITOL,420
29,Dave Talerico:29,TAL,H,6,R,TRUE,TRUE,,Representative.David.Talerico@akleg.gov,9074654527,CAPITOL,104
29,Lynn Gattis:28,GAT,H,7,R,TRUE,TRUE,,Representative.Lynn.Gattis@akleg.gov,9074654833,CAPITOL,500
29,Mark Neuman:24,NEU,H,8,R,TRUE,TRUE,,Representative.Mark.Neuman@akleg.gov,9074652679,CAPITOL,505
29,Jim Colver:29,COV,H,9,R,TRUE,TRUE,,Representative.Jim.Colver@akleg.gov,9074654859,CAPITOL,424
29,Wes Keller:25,KEE,H,10,R,TRUE,TRUE,,Representative.Wes.Keller@akleg.gov,9074652186,CAPITOL,403
29,Shelley Hughes:27,HUS,H,11,R,TRUE,TRUE,,Representative.Shelley.Hughes@akleg.gov,9074653743,CAPITOL,13
29,Cathy Tilton:29,TLT,H,12,R,TRUE,TRUE,,Representative.Cathy.Tilton@akleg.gov,9074652199,CAPITOL,411
29,Dan Saddler:27,SAD,H,13,R,TRUE,TRUE,,Representative.Dan.Saddler@akleg.gov,9074653783,CAPITOL,513
29,Lora Reinbold:28,REI,H,14,R,TRUE,TRUE,,Representative.Lora.Reinbold@akleg.gov,9074653822,CAPITOL,428
29,Gabrielle LeDoux:24,LEU,H,15,R,TRUE,TRUE,,Representative.Gabrielle.LeDoux@akleg.gov,9074654998,CAPITOL,118
29,Max Gruenberg:14,GRU,H,16,D,FALSE,FALSE,"Deceased February 14, 2016",Representative.Max.Gruenberg@akleg.gov,907465,CAPITOL,110
29,Ivy Spohnholz:29,SPN,H,16,D,FALSE,TRUE,"Oath Taken March 10, 2016",Representative.Ivy.Spohnholz@akleg.gov,9074654940,CAPITOL,110
29,Andy Josephson:28,JOS,H,17,D,FALSE,TRUE,,Representative.Andy.Josephson@akleg.gov,9074654939,CAPITOL,430
29,Harriet Drummond:28,DRU,H,18,D,FALSE,TRUE,,Representative.Harriet.Drummond@akleg.gov,9074653875,CAPITOL,112
29,Geran Tarr:28,TAR,H,19,D,FALSE,TRUE,,Representative.Geran.Tarr@akleg.gov,9074653424,CAPITOL,409
29,Les Gara:23,GAR,H,20,D,FALSE,TRUE,,Representative.Les.Gara@akleg.gov,9074652647,CAPITOL,400
29,Matt Claman:29,CLA,H,21,D,FALSE,TRUE,,Representative.Matt.Claman@akleg.gov,9074654919,CAPITOL,405
29,Liz Vazquez:29,VAQ,H,22,R,TRUE,TRUE,,Representative.Liz.Vazquez@akleg.gov,9074653892,CAPITOL,432
29,Chris Tuck:26,TUC,H,23,D,FALSE,TRUE,House Minority Leader,Representative.Chris.Tuck@akleg.gov,9074652095,CAPITOL,404
29,Craig Johnson:25,JHN,H,24,R,TRUE,TRUE,,Representative.Craig.Johnson@akleg.gov,9074654993,CAPITOL,216
29,Charisse Millett:26,MIL,H,25,R,TRUE,TRUE,House Majority Leader,Representative.Charisse.Millett@akleg.gov,9074653879,CAPITOL,204
29,Bob Lynn:23,LYN,H,26,R,TRUE,TRUE,,Representative.Bob.Lynn@akleg.gov,9074654931,CAPITOL,108
29,Lance Pruitt:27,PRU,H,27,R,TRUE,TRUE,,Representative.Lance.Pruitt@akleg.gov,9074653438,CAPITOL,421
29,Mike Hawker:23,HAW,H,28,R,TRUE,TRUE,,Representative.Mike.Hawker@akleg.gov,9074654949,CAPITOL,502
29,Mike Chenault:22,CHE,H,29,R,TRUE,TRUE,Speaker of the House,Representative.Mike.Chenault@akleg.gov,9074653779,CAPITOL,208
29,Kurt Olson:24,OLL,H,30,R,TRUE,TRUE,,Representative.Kurt.Olson@akleg.gov,9074652693,CAPITOL,24
29,Paul Seaton:23,SAN,H,31,R,TRUE,TRUE,,Representative.Paul.Seaton@akleg.gov,9074652689,CAPITOL,102
29,Louise Stutes:29,STS,H,32,R,TRUE,TRUE,,Representative.Louise.Stutes@akleg.gov,9074652487,CAPITOL,416
29,Sam Kito:28,KIO,H,33,D,FALSE,TRUE,House Minority Whip,Representative.Sam.Kito@akleg.gov,9074654766,CAPITOL,422
29,Cathy Muñoz:26,MUN,H,34,R,TRUE,TRUE,,Representative.Cathy.Munoz@akleg.gov,9074653744,CAPITOL,501
29,Jonathan Kreiss-Tomkins:28,KRE,H,35,D,FALSE,TRUE,,Representative.Jonathan.Kreiss-Tomkins@akleg.gov,9074653732,CAPITOL,426
29,Dan Ortiz:29,ORT,H,36,N,FALSE,TRUE,,Representative.Dan.Ortiz@akleg.gov,9074653824,CAPITOL,114
29,Bryce Edgmon:25,EDG,H,37,D,TRUE,TRUE,,Representative.Bryce.Edgmon@akleg.gov,9074654451,CAPITOL,410
29,Bob Herron:26,HEO,H,38,D,TRUE,TRUE,House Majority Whip,Representative.Bob.Herron@akleg.gov,9074654942,CAPITOL,408
29,Neal Foster:26,FON,H,39,D,TRUE,TRUE,,Representative.Neal.Foster@akleg.gov,9074653789,CAPITOL,434
29,Benjamin Nageak:28,NAG,H,40,D,TRUE,TRUE,,Representative.Benjamin.Nageak@akleg.gov,9074653473,CAPITOL,126
29,Pete Kelly:19,KEP,S,A,R,TRUE,TRUE,,Senator.Pete.Kelly@akleg.gov,9074653709,CAPITOL,518
29,John Coghill:16,CGL,S,B,R,TRUE,TRUE,Senate Majority Leader,Senator.John.Coghill@akleg.gov,9074653719,CAPITOL,119
29,Click Bishop:28,BIS,S,C,R,TRUE,TRUE,,Senator.Click.Bishop@akleg.gov,9074652327,CAPITOL,115
29,Charlie Huggins:23,HUG,S,D,R,TRUE,TRUE,,Senator.Charlie.Huggins@akleg.gov,9074653878,CAPITOL,103
29,Mike Dunleavy:28,DNL,S,E,R,TRUE,TRUE,,Senator.Mike.Dunleavy@akleg.gov,9074656600,CAPITOL,11
29,Bill Stoltze:23,STZ,S,F,R,TRUE,TRUE,,Senator.Bill.Stoltze@akleg.gov,9074654958,CAPITOL,125
29,Anna MacKinnon:29,MAI,S,G,R,TRUE,TRUE,,Senator.Anna.MacKinnon@akleg.gov,9074653777,CAPITOL,516
29,Bill Wielechowski:25,WIE,S,H,D,FALSE,TRUE,,Senator.Bill.Wielechowski@akleg.gov,9074652435,CAPITOL,419
29,Berta Gardner:24,GAN,S,I,D,FALSE,TRUE,Senate Minority Leader,Senator.Berta.Gardner@akleg.gov,9074654930,CAPITOL,9
29,Johnny Ellis:15,ELL,S,J,D,FALSE,TRUE,,Senator.Johnny.Ellis@akleg.gov,9074653704,CAPITOL,7
29,Mia Costello:27,COS,S,K,R,TRUE,TRUE,,Senator.Mia.Costello@akleg.gov,9074654968,CAPITOL,510
29,Lesil McGuire:22,MCG,S,L,R,TRUE,TRUE,,Senator.Lesil.McGuire@akleg.gov,9074652995,CAPITOL,121
29,Kevin Meyer:22,MEY,S,M,R,TRUE,TRUE,Senate President,Senator.Kevin.Meyer@akleg.gov,9074654945,CAPITOL,111
29,Cathy Giessel:27,GIE,S,N,R,TRUE,TRUE,,Senator.Cathy.Giessel@akleg.gov,9074654843,CAPITOL,427
29,Peter Micciche:28,MHE,S,O,R,TRUE,TRUE,,Senator.Peter.Micciche@akleg.gov,9074652828,CAPITOL,514
29,Gary Stevens:22,STG,S,P,R,TRUE,TRUE,,Senator.Gary.Stevens@akleg.gov,9074654925,CAPITOL,429
29,Dennis Egan:26,EGA,S,Q,D,FALSE,TRUE,,Senator.Dennis.Egan@akleg.gov,9074654947,CAPITOL,417
29,Bert Stedman:23,SMN,S,R,R,TRUE,TRUE,,Senator.Bert.Stedman@akleg.gov,9074653873,CAPITOL,30
29,Lyman Hoffman:15,HOF,S,S,D,TRUE,TRUE,,Senator.Lyman.Hoffman@akleg.gov,9074654453,CAPITOL,508
29,Donald Olson:22,OLS,S,T,D,TRUE,TRUE,,Senator.Donald.Olson@akleg.gov,9074653707,CAPITOL,504
30,Scott Kawasaki:25,KAW,H,1,D,TRUE,TRUE,,Representative.Scott.Kawasaki@akleg.gov,9074653466,CAPITOL,502
30,Steve Thompson:27,THP,H,2,R,FALSE,TRUE,,Representative.Steve.Thompson@akleg.gov,9074653004,CAPITOL,500
30,Tammie Wilson:26,WLT,H,3,R,FALSE,TRUE,,Representative.Tammie.Wilson@akleg.gov,9074654797,CAPITOL,422
30,David Guttenberg:23,GTT,H,4,D,TRUE,TRUE,,Representative.David.Guttenberg@akleg.gov,9074654457,CAPITOL,501
30,Adam Wool:29,WOO,H,5,D,TRUE,TRUE,,Representative.Adam.Wool@akleg.gov,9074654976,CAPITOL,412
30,Dave Talerico:29,TAL,H,6,R,FALSE,TRUE,,Representative.David.Talerico@akleg.gov,9074654527,CAPITOL,110
30,Colleen Sullivan-Leonard:30,SUL,H,7,R,FALSE,TRUE,,Representative.Colleen.Sullivan-Leonard@akleg.gov,9074654833,CAPITOL,420
30,Mark Neuman:24,NEU,H,8,R,FALSE,TRUE,,Representative.Mark.Neuman@akleg.gov,9074652679,CAPITOL,104
30,George Rauscher:30,RAU,H,9,R,FALSE,TRUE,,Representative.George.Rauscher@akleg.gov,9074654859,CAPITOL,426
30,David Eastman:30,EAS,H,10,R,FALSE,TRUE,,Representative.David.Eastman@akleg.gov,9074652186,CAPITOL,114
30,DeLena Johnson:30,JHS,H,11,R,FALSE,TRUE,,Representative.DeLena.Johnson@akleg.gov,9074654958,CAPITOL,405
30,Cathy Tilton:29,TLT,H,12,R,FALSE,TRUE,,Representative.Cathy.Tilton@akleg.gov,9074652199,CAPITOL,400
30,Dan Saddler:27,SAD,H,13,R,FALSE,FALSE,"Resigned December 7, 2018",Representative.Dan.Saddler@akleg.gov,907465,,
30,Lora Reinbold:28,REI,H,14,R,FALSE,TRUE,,Representative.Lora.Reinbold@akleg.gov,9074653822,CAPITOL,409
30,Gabrielle LeDoux:24,LEU,H,15,R,TRUE,TRUE,,Representative.Gabrielle.LeDoux@akleg.gov,9074654998,CAPITOL,216
30,Ivy Spohnholz:29,SPN,H,16,D,TRUE,TRUE,,Representative.Ivy.Spohnholz@akleg.gov,9074654940,CAPITOL,421
30,Andy Josephson:28,JOS,H,17,D,TRUE,TRUE,,Representative.Andy.Josephson@akleg.gov,9074654939,CAPITOL,102
30,Harriet Drummond:28,DRU,H,18,D,TRUE,TRUE,,Representative.Harriet.Drummond@akleg.gov,9074653875,CAPITOL,108
30,Geran Tarr:28,TAR,H,19,D,TRUE,TRUE,,Representative.Geran.Tarr@akleg.gov,9074653424,CAPITOL,126
30,Les Gara:23,GAR,H,20,D,TRUE,TRUE,,Representative.Les.Gara@akleg.gov,9074652647,CAPITOL,511
30,Matt Claman:29,CLA,H,21,D,TRUE,TRUE,,Representative.Matt.Claman@akleg.gov,9074654919,CAPITOL,118
30,Jason Grenn:30,GRN,H,22,N,TRUE,TRUE,,Representative.Jason.Grenn@akleg.gov,9074653892,CAPITOL,418
30,Chris Tuck:26,TUC,H,23,D,TRUE,TRUE,House Majority Leader,Representative.Chris.Tuck@akleg.gov,9074652095,CAPITOL,204
30,Chuck Kopp:30,KOP,H,24,R,FALSE,TRUE,,Representative.Chuck.Kopp@akleg.gov,9074654993,CAPITOL,13
30,Charisse Millett:26,MIL,H,25,R,FALSE,TRUE,House Minority Leader,Representative.Charisse.Millett@akleg.gov,9074653879,CAPITOL,404
30,Chris Birch:30,BIR,H,26,R,FALSE,TRUE,,Representative.Chris.Birch@akleg.gov,9074654931,CAPITOL,112
30,Lance Pruitt:27,PRU,H,27,R,FALSE,TRUE,,Representative.Lance.Pruitt@akleg.gov,9074653438,CAPITOL,415
30,Jennifer Johnston:30,JHT,H,28,R,FALSE,TRUE,,Representative.Jennifer.Johnston@akleg.gov,9074654949,CAPITOL,430
30,Mike Chenault:22,CHE,H,29,R,FALSE,TRUE,House Minority Whip,Representative.Mike.Chenault@akleg.gov,9074653779,CAPITOL,434
30,Gary Knopp:30,KNO,H,30,R,FALSE,TRUE,,Representative.Gary.Knopp@akleg.gov,9074652693,CAPITOL,424
30,Paul Seaton:23,SAN,H,31,R,TRUE,TRUE,,Representative.Paul.Seaton@akleg.gov,9074652689,CAPITOL,505
30,Louise Stutes:29,STS,H,32,R,TRUE,TRUE,House Majority Whip,Representative.Louise.Stutes@akleg.gov,9074652487,CAPITOL,406
30,Sam Kito:28,KIO,H,33,D,TRUE,TRUE,,Representative.Sam.Kito@akleg.gov,9074654766,CAPITOL,403
30,Justin Parish:30,PAI,H,34,D,TRUE,TRUE,,Representative.Justin.Parish@akleg.gov,9074653744,CAPITOL,24
30,Jonathan Kreiss-Tomkins:28,KRE,H,35,D,TRUE,TRUE,,Representative.Jonathan.Kreiss-Tomkins@akleg.gov,9074653732,CAPITOL,411
30,Dan Ortiz:29,ORT,H,36,N,TRUE,TRUE,,Representative.Dan.Ortiz@akleg.gov,9074653824,CAPITOL,513
30,Bryce Edgmon:25,EDG,H,37,D,TRUE,TRUE,Speaker of the House,Representative.Bryce.Edgmon@akleg.gov,9074654451,CAPITOL,208
30,Zach Fansler:30,FAN,H,38,D,TRUE,FALSE,"Resigned February 12, 2018",Representative.Zach.Fansler@akleg.gov,9074654942,CAPITOL,416
30,Tiffany Zulkosky:30,ZUL,H,38,D,TRUE,TRUE,"Oath Taken March 9, 2018",Representative.Tiffany.Zulkosky@akleg.gov,,CAPITOL,416
30,Neal Foster:26,FON,H,39,D,TRUE,TRUE,,Representative.Neal.Foster@akleg.gov,9074653789,CAPITOL,410
30,John Lincoln:30,LIC,H,40,D,TRUE,TRUE,"Oath Taken January 31, 2018",Representative.John.Lincoln@akleg.gov,9074653473,CAPITOL,432
30,Dean Westlake:30,WES,H,40,D,TRUE,FALSE,"Resigned December 25, 2017",Representative.Dean.Westlake@akleg.gov,,,
30,Pete Kelly:19,KEP,S,A,R,TRUE,TRUE,Senate President,Senator.Pete.Kelly@akleg.gov,9074653709,CAPITOL,111
30,John Coghill:16,CGL,S,B,R,TRUE,TRUE,,Senator.John.Coghill@akleg.gov,9074653719,CAPITOL,119
30,Click Bishop:28,BIS,S,C,R,TRUE,TRUE,,Senator.Click.Bishop@akleg.gov,9074652327,CAPITOL,121
30,David Wilson:30,WLN,S,D,R,TRUE,TRUE,,Senator.David.Wilson@akleg.gov,9074653878,CAPITOL,115
30,Mike Dunleavy:28,DNL,S,E,R,FALSE,FALSE,"Resigned January 15, 2018",Senator.Mike.Dunleavy@akleg.gov,9074656600,CAPITOL,11
30,Mike Shower:30,SHO,S,E,R,FALSE,TRUE,"Oath Taken February 26, 2018",Senator.Mike.Shower@akleg.gov,9074656600,CAPITOL,417
30,Shelley Hughes:27,HUS,S,F,R,FALSE,TRUE,,Senator.Shelley.Hughes@akleg.gov,9074653743,CAPITOL,125
30,Anna MacKinnon:29,MAI,S,G,R,TRUE,TRUE,,Senator.Anna.MacKinnon@akleg.gov,9074653777,CAPITOL,516
30,Bill Wielechowski:25,WIE,S,H,D,FALSE,TRUE,,Senator.Bill.Wielechowski@akleg.gov,9074652435,CAPITOL,7
30,Berta Gardner:24,GAN,S,I,D,FALSE,TRUE,Senate Minority Leader,Senator.Berta.Gardner@akleg.gov,9074654930,CAPITOL,11
30,Tom Begich:30,BCH,S,J,D,FALSE,TRUE,,Senator.Tom.Begich@akleg.gov,9074653704,CAPITOL,419
30,Mia Costello:27,COS,S,K,R,TRUE,TRUE,,Senator.Mia.Costello@akleg.gov,9074654968,CAPITOL,504
30,Natasha von Imhof:30,VON,S,L,R,TRUE,TRUE,,Senator.Natasha.vonImhof@akleg.gov,9074652995,CAPITOL,514
30,Kevin Meyer:22,MEY,S,M,R,TRUE,TRUE,,Senator.Kevin.Meyer@akleg.gov,9074654945,CAPITOL,103
30,Cathy Giessel:27,GIE,S,N,R,TRUE,TRUE,,Senator.Cathy.Giessel@akleg.gov,9074654843,CAPITOL,427
30,Peter Micciche:28,MHE,S,O,R,TRUE,TRUE,Senate Majority Leader,Senator.Peter.Micciche@akleg.gov,9074652828,CAPITOL,508
30,Gary Stevens:22,STG,S,P,R,TRUE,TRUE,,Senator.Gary.Stevens@akleg.gov,9074654925,CAPITOL,429
30,Dennis Egan:26,EGA,S,Q,D,FALSE,TRUE,,Senator.Dennis.Egan@akleg.gov,9074654947,CAPITOL,9
30,Bert Stedman:23,SMN,S,R,R,TRUE,TRUE,,Senator.Bert.Stedman@akleg.gov,9074653873,CAPITOL,30
30,Lyman Hoffman:15,HOF,S,S,D,TRUE,TRUE,,Senator.Lyman.Hoffman@akleg.gov,9074654453,CAPITOL,518
30,Donald Olson:22,OLS,S,T,D,FALSE,TRUE,,Senator.Donald.Olson@akleg.gov,9074653707,CAPITOL,510
31,Bart LeBon:31,LEB,H,1,R,TRUE,TRUE,,Representative.Bart.LeBon@akleg.gov,9074653709,CAPITOL,418
31,Steve Thompson:27,THP,H,2,R,TRUE,TRUE,House Majority Leader,Representative.Steve.Thompson@akleg.gov,9074653004,CAPITOL,204
31,Mike Prax:31,PRA,H,3,R,FALSE,TRUE,"Oath Taken February 24, 2020",Representative.Mike.Prax@akleg.gov,9074654797,CAPITOL,114
