MemberId,PersonId,LegislatureNumber,MemberCode,LastName,MiddleName,FirstName,FormalName,ShortName,SessionContact,InterimContact,Chamber,District,Seat,Party,Phone,EMail,Building,Room,Comment,IsActive,IsMajority
21:H:Gail Phillips:17,Gail Phillips:17,21,PHG,Phillips,,Gail,Representative Gail Phillips,Phillips,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,7,,R,4652689,Representative.Gail.Phillips@akleg.gov,CAPITOL,208,,true,true
10:S:Frank Ferguson:7,Frank Ferguson:7,10,Fer,Ferguson,,Frank,Senator Frank Ferguson,Ferguson,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,P,,D,,Senator.Frank.Ferguson@akleg.gov,,,,true,false
10:S:Kathryn Poland:6,Kathryn Poland:6,10,Pol,Poland,,Kathryn,Senator Kathryn Poland,Poland,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,L,,D,,Senator.Kathryn.Poland@akleg.gov,,,,true,false
20:S:Mike W Miller:13,Mike W Miller:13,20,MIL,Miller,,Mike W,Senator Mike W Miller,Miller,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,Q,,R,4654976,Senator.Mike.W.Miller@akleg.gov,CAPITOL,107,Senate President,true,true
20:H:Scott Ogan:19,Scott Ogan:19,20,OGA,Ogan,,Scott,Representative Scott Ogan,Ogan,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,27,,R,4653878,Representative.Scott.Ogan@akleg.gov,CAPITOL,128,,true,true
20:S:Bert Sharp:16,Bert Sharp:16,20,SHA,Sharp,,Bert,Senator Bert Sharp,Sharp,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,P,,R,4653004,Senator.Bert.Sharp@akleg.gov,CAPITOL,516,,true,true
34:H:Andi Story:31,Andi Story:31,34,STO,Story,,Andi,Representative Andi Story,Story,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,3,,D,4653744,Representative.Andi.Story@akleg.gov,CAPITOL,403,,true,true
34:H:Jubilee Underwood:34,Jubilee Underwood:34,34,UND,Underwood,,Jubilee,Representative Jubilee Underwood,Underwood,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,27,,R,4652186,Representative.Jubilee.Underwood@akleg.gov,CAPITOL,112,,true,false
19:H:Ramona Barnes:11,Ramona Barnes:11,19,BAR,Barnes,,Ramona,Representative Ramona Barnes,Barnes,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,22,,R,4653438,Representative.Ramona.Barnes@akleg.gov,CAP,403,,true,true
19:H:David Finkelstein:16,David Finkelstein:16,19,FIK,Finkelstein,,David,Representative David Finkelstein,Finkelstein,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,16,,D,4652435,Representative.David.Finkelstein@akleg.gov,CAP,424,,true,false
19:H:Gary Davis:18,Gary Davis:18,19,DAG,G.Davis,,Gary,Representative Gary G.Davis,G.Davis,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,8,,R,4652893,Representative.Gary.G.Davis@akleg.gov,CAP,420,,true,true
19:H:Ivan Ivan:17,Ivan Ivan:17,19,IVA,Ivan,,Ivan,Representative Ivan Ivan,Ivan,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,39,,D,4654942,Representative.Ivan.Ivan@akleg.gov,CAP,503,,true,false
19:S:Judith Salo:16,Judith Salo:16,19,SAL,Salo,,Judith,Senator Judith Salo,Salo,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,E,,D,4654940,Senator.Judith.Salo@akleg.gov,CAPITOL,504,,true,false
19:H:Gene Therriault:18,Gene Therriault:18,19,THR,Therriault,,Gene,Representative Gene Therriault,Therriault,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,33,,R,4654797,Representative.Gene.Therriault@akleg.gov,CAP,421,,true,true
29:H:Mike Chenault:22,Mike Chenault:22,29,CHE,Chenault,,Mike,Representative Mike Chenault,Chenault,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,29,,R,4653779,Representative.Mike.Chenault@akleg.gov,CAPITOL,208,Speaker of the House,true,true
29:H:Gabrielle LeDoux:24,Gabrielle LeDoux:24,29,LEU,LeDoux,,Gabrielle,Representative Gabrielle LeDoux,LeDoux,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,15,,R,4654998,Representative.Gabrielle.LeDoux@akleg.gov,CAPITOL,118,,true,true
29:H:Louise Stutes:29,Louise Stutes:29,29,STS,Stutes,,Louise,Representative Louise Stutes,Stutes,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,32,,R,4652487,Representative.Louise.Stutes@akleg.gov,CAPITOL,416,,true,true
11:H:John Fuller:11,John Fuller:11,11,Ful,Fuller,,John,Representative John Fuller,Fuller,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,22,,D,,Representative.John.Fuller@akleg.gov,,,,true,false
11:H:Joe Montgomery:11,Joe Montgomery:11,11,Mon,Montgomery,,Joe,Representative Joe Montgomery,Montgomery,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,12,,R,,Representative.Joe.Montgomery@akleg.gov,,,,true,false
11:H:Patrick O'Connell:11,Patrick O'Connell:11,11,O'C,O'Connell,,Patrick,Representative Patrick O'Connell,O'Connell,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,13,,R,,Representative.Patrick.O'Connell@akleg.gov,,,,true,false
11:H:Sarah Smith:10,Sarah Smith:10,11,Smi,Smith,,Sarah,Representative Sarah Smith,Smith,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,20,,D,,Representative.Sarah.Smith@akleg.gov,,,,true,false
11:H:Fred Zharoff:11,Fred Zharoff:11,11,Zha,Zharoff,,Fred,Representative Fred Zharoff,Zharoff,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,14,,D,,Representative.Fred.Zharoff@akleg.gov,,,,true,false
22:H:Mike Chenault:22,Mike Chenault:22,22,CHE,Chenault,,Mike,Representative Mike Chenault,Chenault,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,9,,R,4653779,Representative.Mike.Chenault@akleg.gov,CAPITOL,432,,true,true
22:S:Donald Olson:22,Donald Olson:22,22,OLS,Olson,,Donald,Senator Donald Olson,Olson,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,S,,D,4653707,Senator.Donald.Olson@akleg.gov,CAPITOL,510,,true,false
30:H:Bryce Edgmon:25,Bryce Edgmon:25,30,EDG,Edgmon,,Bryce,Representative Bryce Edgmon,Edgmon,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,37,,D,4654451,Representative.Bryce.Edgmon@akleg.gov,CAPITOL,208,Speaker of the House,true,true
30:H:Neal Foster:26,Neal Foster:26,30,FON,Foster,,Neal,Representative Neal Foster,Foster,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,39,,D,4653789,Representative.Neal.Foster@akleg.gov,CAPITOL,410,,true,true
30:S:Cathy Giessel:27,Cathy Giessel:27,30,GIE,Giessel,,Cathy,Senator Cathy Giessel,Giessel,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,N,,R,4654843,Senator.Cathy.Giessel@akleg.gov,CAPITOL,427,,true,true
30:H:Jason Grenn:30,Jason Grenn:30,30,GRN,Grenn,,Jason,Representative Jason Grenn,Grenn,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,22,,N,4653892,Representative.Jason.Grenn@akleg.gov,CAPITOL,418,,true,true
30:S:Shelley Hughes:27,Shelley Hughes:27,30,HUS,Hughes,,Shelley,Senator Shelley Hughes,Hughes,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,F,,R,4653743,Senator.Shelley.Hughes@akleg.gov,CAPITOL,125,,true,false
30:H:Paul Seaton:23,Paul Seaton:23,30,SAN,Seaton,,Paul,Representative Paul Seaton,Seaton,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,31,,R,4652689,Representative.Paul.Seaton@akleg.gov,CAPITOL,505,,true,true
30:H:Colleen Sullivan-Leonard:30,Colleen Sullivan-Leonard:30,30,SUL,Sullivan-Leonard,,Colleen,Representative Colleen Sullivan-Leonard,Sullivan-Leonard,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,7,,R,4654833,Representative.Colleen.Sullivan-Leonard@akleg.gov,CAPITOL,420,,true,false
30:H:Steve Thompson:27,Steve Thompson:27,30,THP,Thompson,,Steve,Representative Steve Thompson,Thompson,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,2,,R,4653004,Representative.Steve.Thompson@akleg.gov,CAPITOL,500,,true,false
17:H:Ramona Barnes:11,Ramona Barnes:11,17,Bar,Barnes,,Ramona,Representative Ramona Barnes,Barnes,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,14-A,,R,,Representative.Ramona.Barnes@akleg.gov,,,,true,false
17:H:Mark Boyer:15,Mark Boyer:15,17,Boy,Boyer,,Mark,Representative Mark Boyer,Boyer,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,20-B,,D,,Representative.Mark.Boyer@akleg.gov,,,,true,false
17:H:Betty Bruckman:17,Betty Bruckman:17,17,Bru,Bruckman,,Betty,Representative Betty Bruckman,Bruckman,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,8-A,,D,,Representative.Betty.Bruckman@akleg.gov,,,,true,false
17:H:Patrick Carney:11,Patrick Carney:11,17,Car,Carney,,Patrick,Representative Patrick Carney,Carney,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,16-A,,D,,Representative.Patrick.Carney@akleg.gov,,,,true,false
17:H:Ben Grussendorf:12,Ben Grussendorf:12,17,Gru,Grussendorf,,Ben,Representative Ben Grussendorf,Grussendorf,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,3,,D,,Representative.Ben.Grussendorf@akleg.gov,,,Speaker of the House,true,false
17:H:Eugene Kubina:16,Eugene Kubina:16,17,Kub,Kubina,,Eugene,Representative Eugene Kubina,Kubina,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,6,,D,,Representative.Eugene.Kubina@akleg.gov,,,,true,false
17:H:Loren Leman:16,Loren Leman:16,17,Lem,Leman,,Loren,Representative Loren Leman,Leman,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,9-A,,R,,Representative.Loren.Leman@akleg.gov,,,,true,false
17:S:Fred Zharoff:11,Fred Zharoff:11,17,Zha,Zharoff,,Fred,Senator Fred Zharoff,Zharoff,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,N,,D,,Senator.Fred.Zharoff@akleg.gov,,,,true,false
26:H:John Coghill:16,John Coghill:16,26,COG,Coghill,,John,Representative John Coghill,Coghill,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,11,,R,4653719,Representative.John.Coghill@akleg.gov,CAPITOL,214,"Resigned; October 27, 2009",false,true
26:H:Berta Gardner:24,Berta Gardner:24,26,GAS,Gardner,,Berta,Representative Berta Gardner,Gardner,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,24,,D,4654930,Representative.Berta.Gardner@akleg.gov,CAPITOL,424,,true,false
26:H:Mike Hawker:23,Mike Hawker:23,26,HAW,Hawker,,Mike,Representative Mike Hawker,Hawker,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,32,,R,4654949,Representative.Mike.Hawker@akleg.gov,CAPITOL,505,,true,true
13:H:Charles Bussell:13,Charles Bussell:13,13,Bus,Bussell,,Charles,Representative Charles Bussell,Bussell,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,10-A,,R,,Representative.Charles.Bussell@akleg.gov,,,,true,false
13:H:Mike W Miller:13,Mike W Miller:13,13,Mim,Miller,,Mike,Representative Mike Miller,Miller,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,18,,R,,Representative.Mike.Miller@akleg.gov,,,,true,false
13:H:Mike Szymanski:13,Mike Szymanski:13,13,Szy,Szymanski,,Mike,Representative Mike Szymanski,Szymanski,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,7,,D,,Representative.Mike.Szymanski@akleg.gov,,,,true,false
24:H:Jim Holm:23,Jim Holm:23,24,HOL,Holm,,Jim,Representative Jim Holm,Holm,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,9,,R,4653466,Representative.Jim.Holm@akleg.gov,CAPITOL,513,,true,true
24:H:Gabrielle LeDoux:24,Gabrielle LeDoux:24,24,LEU,LeDoux,,Gabrielle,Representative Gabrielle LeDoux,LeDoux,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,36,,R,4652487,Representative.Gabrielle.LeDoux@akleg.gov,CAPITOL,412,,true,true
24:S:Ralph Seekins:23,Ralph Seekins:23,24,SEK,Seekins,,Ralph,Senator Ralph Seekins,Seekins,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,D,,R,4652327,Senator.Ralph.Seekins@akleg.gov,CAPITOL,125,,true,true
15:H:Mark Boyer:15,Mark Boyer:15,15,Boy,Boyer,,Mark,Representative Mark Boyer,Boyer,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,20-B,,D,,Representative.Mark.Boyer@akleg.gov,,,,true,false
